,Zipcode,City,State,Latitude,Longitude
50675,20509,washington,dc,38.89511,-77.03637
50676,20510,washington,dc,38.893311,-77.014647
50677,20511,washington,dc,38.97,-77.05
50678,20515,washington,dc,38.893311,-77.014647
50679,20520,washington,dc,38.893217,-77.048957
50680,20521,washington,dc,38.893311,-77.014647
50681,20522,washington,dc,38.893217,-77.048957
50682,20523,washington,dc,38.89511,-77.03637
50683,20524,washington,dc,38.89511,-77.03637
50684,20525,washington,dc,38.893311,-77.014647
50685,20526,washington,dc,38.902217,-77.043738
50686,20527,washington,dc,38.89511,-77.03637
50687,20528,washington,dc,38.89,-77.02
50688,20529,washington,dc,38.89,-77.01
50689,20530,washington,dc,38.89511,-77.03637
50690,20531,washington,dc,38.893761,-77.02184799999999
50691,20532,washington,dc,38.904486,-77.017291
50692,20533,washington,dc,38.89511,-77.03637
50693,20534,washington,dc,38.894075,-77.01254
50694,20535,washington,dc,38.89511,-77.03637
50695,20536,washington,dc,38.901210999999996,-77.016948
50696,20537,washington,dc,38.89511,-77.03637
50697,20538,washington,dc,38.893311,-77.014647
50698,20539,washington,dc,38.893311,-77.014647
50699,20540,washington,dc,38.887405,-77.004663
50700,20541,washington,dc,38.887405,-77.004663
50701,20542,washington,dc,38.940761,-77.028348
50702,20543,washington,dc,38.893311,-77.014647
50703,20544,washington,dc,38.893311,-77.014647
50704,20546,washington,dc,38.890976,-77.02109200000001
50705,20547,washington,dc,38.893311,-77.014647
50706,20548,washington,dc,38.898111,-77.017698
50707,20549,washington,dc,38.893311,-77.014647
50708,20551,washington,dc,38.89511,-77.03637
50709,20552,washington,dc,38.893311,-77.014647
50710,20553,washington,dc,38.887333,-77.02311800000001
50711,20554,washington,dc,38.893311,-77.014647
50712,20555,washington,dc,38.89511,-77.03637
50713,20557,washington,dc,38.887405,-77.004663
50714,20558,washington,dc,38.893311,-77.014647
50715,20559,washington,dc,38.887405,-77.004663
50716,20560,washington,dc,38.893311,-77.014647
50717,20565,washington,dc,38.891940999999996,-77.01885300000001
50718,20566,washington,dc,38.897073999999996,-77.05535
50719,20570,washington,dc,38.89511,-77.03637
50720,20571,washington,dc,38.89511,-77.03637
50721,20572,washington,dc,38.893311,-77.014647
50722,20573,washington,dc,38.893311,-77.014647
50723,20575,washington,dc,38.893311,-77.014647
50724,20576,washington,dc,38.893662,-77.02359200000001
50725,20577,washington,dc,38.89511,-77.03637
50726,20578,washington,dc,38.893311,-77.014647
50727,20579,washington,dc,38.904311,-77.04464899999999
50728,20580,washington,dc,38.893311,-77.014647
50729,20581,washington,dc,38.893311,-77.014647
50730,20585,washington,dc,38.893311,-77.014647
50731,20586,washington,dc,38.902211,-77.047399
50732,20590,washington,dc,38.883962,-77.022098
50733,20591,washington,dc,38.893311,-77.014647
50734,20593,washington,dc,38.893311,-77.014647
50735,20594,washington,dc,38.88494,-77.018372
50736,20597,washington,dc,38.893311,-77.014647
50737,20599,washington,dc,38.893311,-77.014647
50738,20606,abell,md,38.250996,-76.73974
50739,20607,accokeek,md,38.672216,-77.01807
50740,20701,annapolis junction,md,39.12287,-76.78757
50742,20608,aquasco,md,38.58512,-76.72497
50744,20861,ashton,md,39.148270000000004,-76.99859000000001
50745,20862,brinklow,md,39.184019,-77.01708
50746,20609,avenue,md,38.268558,-76.75084
50747,20838,barnesville,md,39.22066,-77.37749
50748,20610,barstow,md,38.444727,-76.533026
50749,20839,beallsville,md,39.1672,-77.41411
50750,20611,bel alton,md,38.46401,-76.98275
50751,20704,beltsville,md,38.833563,-76.87774300000001
50752,20705,beltsville,md,39.044509000000005,-76.9133
50754,20612,benedict,md,38.50929,-76.67968
50755,20810,bethesda,md,38.97,-77.1
50756,20811,bethesda,md,38.97,-77.1
50757,20813,bethesda,md,39.143978999999995,-77.207617
50758,20814,bethesda,md,38.999759000000005,-77.10185
50759,20815,chevy chase,md,38.979859999999995,-77.08079000000001
50767,20816,bethesda,md,38.958377,-77.11425
50768,20817,bethesda,md,38.98067,-77.10026
50770,20824,bethesda,md,39.143978999999995,-77.207617
50771,20825,chevy chase,md,39.143978999999995,-77.207617
50773,20827,bethesda,md,39.143978999999995,-77.207617
50776,20889,bethesda,md,39.143978999999995,-77.207617
50777,20892,bethesda,md,39.002375,-77.10341
50778,20894,bethesda,md,39.143978999999995,-77.207617
50779,20710,bladensburg,md,38.93928,-76.93386
50780,20715,bowie,md,38.979413,-76.74382
50781,20716,bowie,md,38.94278,-76.73028
50783,20717,bowie,md,38.833563,-76.87774300000001
50785,20718,bowie,md,38.833563,-76.87774300000001
50786,20719,bowie,md,38.833563,-76.87774300000001
50787,20720,bowie,md,38.986699,-76.78612
50788,20721,bowie,md,38.917506,-76.79404
50790,20841,boyds,md,39.18372,-77.31276
50791,20613,brandywine,md,38.69678,-76.84775
50792,20722,brentwood,md,38.94317,-76.95664
50799,20833,brookeville,md,39.18066,-77.05915
50800,20615,broomes island,md,38.41818,-76.54412
50802,20616,bryans road,md,38.62706,-77.07303
50803,20617,bryantown,md,38.55512,-76.84191
50804,20866,burtonsville,md,39.11122,-76.93248
50805,20618,bushwood,md,38.2844,-76.7929
50806,20818,cabin john,md,38.97539,-77.15803
50807,20619,california,md,38.303103,-76.52231
50808,20620,callaway,md,38.226406,-76.51759
50809,20731,capitol heights,md,38.833563,-76.87774300000001
50811,20743,capitol heights,md,38.88511,-76.91581
50816,20747,district heights,md,38.85761,-76.88942
50819,20753,district heights,md,38.833563,-76.87774300000001
50821,20791,capitol heights,md,38.833563,-76.87774300000001
50823,20799,capitol heights,md,38.833563,-76.87774300000001
50825,20621,chaptico,md,38.36763,-76.78302
50827,20622,charlotte hall,md,38.48096,-76.77802
50829,20623,cheltenham,md,38.748872,-76.83075
50830,20732,chesapeake beach,md,38.670858,-76.53652
50832,20733,churchton,md,38.801516,-76.52469
50833,20871,clarksburg,md,39.23872,-77.27943
50835,20624,clements,md,38.32624,-76.72719
50836,20735,clinton,md,38.753264,-76.89913
50837,20625,cobb island,md,38.25846,-76.84386
50838,20740,college park,md,38.99756,-76.92577
50841,20741,college park,md,38.833563,-76.87774300000001
50842,20742,college park,md,38.98067,-76.93692
50843,20626,coltons point,md,38.22457,-76.7533
50844,20627,compton,md,38.27513,-76.69302
50845,20872,damascus,md,39.2761,-77.2131
50846,20628,dameron,md,38.1533,-76.3575
50847,20751,deale,md,38.786949,-76.55335
50848,20842,dickerson,md,39.2201,-77.42415
50849,20629,dowell,md,38.334336,-76.4534
50850,20630,drayden,md,38.17874,-76.48162
50851,20754,dunkirk,md,38.72178,-76.66052
50852,20632,faulkner,md,38.43901,-76.97831
50853,20755,fort george g meade,md,39.10698,-76.74303
50855,20744,fort washington,md,38.756347,-76.99034
50857,20745,oxon hill,md,38.80345,-76.9897
50860,20749,fort washington,md,38.833563,-76.87774300000001
50862,20750,oxon hill,md,38.833563,-76.87774300000001
50863,20758,friendship,md,38.73678,-76.5894
50864,20759,fulton,md,39.15094,-76.92303
50865,20877,gaithersburg,md,39.13975,-77.18568
50868,20878,gaithersburg,md,39.14344,-77.20137
50873,20879,gaithersburg,md,39.168656,-77.18715999999999
50877,20882,gaithersburg,md,39.14344,-77.20137
50879,20883,gaithersburg,md,39.17,-77.19
50880,20884,gaithersburg,md,39.14344,-77.20137
50881,20885,gaithersburg,md,39.187421,-77.202798
50882,20886,montgomery village,md,39.17677,-77.19526
50885,20898,gaithersburg,md,39.14344,-77.20137
50886,20899,gaithersburg,md,39.140324,-77.22198399999999
50887,20765,galesville,md,38.84317,-76.54357
50888,20896,garrett park,md,39.03816,-77.09303
50889,20874,germantown,md,39.17316,-77.27165
50891,20875,germantown,md,39.143978999999995,-77.207617
50892,20876,germantown,md,39.191769,-77.24329
50893,20812,glen echo,md,38.969,-77.14248
50894,20769,glenn dale,md,38.98761,-76.82053
50895,20634,great mills,md,38.260846,-76.4985
50896,20768,greenbelt,md,38.833563,-76.87774300000001
50897,20770,greenbelt,md,39.00455,-76.87553
50898,20771,greenbelt,md,38.833563,-76.87774300000001
50899,20776,harwood,md,38.86313,-76.61917
50900,20635,helen,md,38.312112,-76.607676
50901,20777,highland,md,39.179,-76.95748
50902,20636,hollywood,md,38.34596,-76.57162
50903,20637,hughesville,md,38.53262,-76.78386
50904,20639,huntingtown,md,38.61595,-76.61302
50905,20781,hyattsville,md,38.946746000000005,-76.9356
50906,20782,hyattsville,md,38.964009999999995,-76.96139000000001
50912,20783,hyattsville,md,38.95594,-76.94553
50914,20784,hyattsville,md,38.950528000000006,-76.8888
50920,20785,hyattsville,md,38.95594,-76.94553
50925,20787,hyattsville,md,38.98707,-76.982405
50927,20788,hyattsville,md,38.969434,-76.950913
50929,20640,indian head,md,38.593095,-77.15212
50931,20643,ironsides,md,38.503876,-77.14828299999999
50932,20645,issue,md,38.30126,-76.91539
50934,20794,jessup,md,39.144807,-76.78766999999999
50935,20891,kensington,md,39.143978999999995,-77.207617
50936,20895,kensington,md,39.02567,-77.07637
50937,20703,lanham,md,38.833563,-76.87774300000001
50939,20706,lanham,md,38.96706,-76.86192
50943,20646,la plata,md,38.52929,-76.97525
50945,20707,laurel,md,39.09928,-76.84831
50946,20708,laurel,md,39.09928,-76.84831
50948,20709,laurel,md,38.833563,-76.87774300000001
50950,20723,laurel,md,39.09928,-76.84831
50952,20724,laurel,md,39.09928,-76.84831
50956,20725,laurel,md,38.833563,-76.87774300000001
50957,20726,laurel,md,38.833563,-76.87774300000001
50958,20650,leonardtown,md,38.29124,-76.63579
50959,20653,lexington park,md,38.26679,-76.45384
50961,20711,lothian,md,38.808840000000004,-76.67236
50962,20656,loveville,md,38.36207,-76.68302
50963,20657,lusby,md,38.370044,-76.43328000000001
50964,20658,marbury,md,38.567465000000006,-77.16779
50966,20659,mechanicsville,md,38.427328,-76.72825999999999
50968,20660,morganza,md,38.363994,-76.694102
50969,20712,mount rainier,md,38.9415,-76.96498
50970,20661,mount victoria,md,38.343590999999996,-76.884559
50972,20662,nanjemoy,md,38.45484,-77.21692
50973,20664,newburg,md,38.343728999999996,-76.92493
50974,20682,rock point,md,38.283551,-76.848093
50975,20714,north beach,md,38.70734,-76.53107
50978,20830,olney,md,39.15316,-77.06692
50979,20832,olney,md,39.15316,-77.06692
50980,20736,owings,md,38.694074,-76.61793
50981,20667,park hall,md,38.2176,-76.4382
50982,20670,patuxent river,md,38.268636,-76.42383000000001
50984,20674,piney point,md,38.14235,-76.50745
50985,20675,pomfret,md,38.58215,-77.01739
50986,20837,poolesville,md,39.1386,-77.4067
50987,20676,port republic,md,38.4952,-76.5349
50988,20677,port tobacco,md,38.501492999999996,-77.03169
50989,20678,prince frederick,md,38.5404,-76.5844
50992,20697,southern md facility,md,38.833563,-76.87774300000001
50994,20790,capitol heights,md,38.833563,-76.87774300000001
50996,20797,southern md facility,md,38.833563,-76.87774300000001
50998,20680,ridge,md,38.11929,-76.37384
50999,20737,riverdale,md,38.961459999999995,-76.92056
51002,20738,riverdale,md,38.833563,-76.87774300000001
51003,20847,rockville,md,39.143978999999995,-77.207617
51004,20848,rockville,md,39.143978999999995,-77.207617
51005,20849,rockville,md,39.143978999999995,-77.207617
51006,20850,rockville,md,39.084,-77.15276
51007,20851,rockville,md,39.076608,-77.1232
51008,20852,rockville,md,39.0509,-77.12261
51011,20853,rockville,md,39.087409,-77.0944
51012,20854,potomac,md,39.035028000000004,-77.19995
51014,20855,derwood,md,39.131705,-77.14981
51016,20857,rockville,md,39.143978999999995,-77.207617
51017,20859,potomac,md,39.143978999999995,-77.207617
51019,20684,saint inigoes,md,38.151666,-76.40512
51020,20685,saint leonard,md,38.47429,-76.50634
51021,20686,saint marys city,md,38.188796,-76.420738
51024,20860,sandy spring,md,39.14955,-77.02692
51025,20763,savage,md,39.13789,-76.82386
51026,20687,scotland,md,38.064947,-76.3444
51027,20764,shady side,md,38.84178,-76.51218
51028,20901,silver spring,md,39.020359,-77.0115
51030,20902,silver spring,md,39.040759,-77.04876
51032,20903,silver spring,md,39.014009,-76.98199
51033,20904,silver spring,md,39.069108,-76.97834
51035,20905,silver spring,md,39.104509,-76.99374
51037,20906,silver spring,md,39.07737,-77.06433
51039,20907,silver spring,md,39.143978999999995,-77.207617
51040,20908,silver spring,md,39.143978999999995,-77.207617
51041,20910,silver spring,md,38.999992,-77.03404
51042,20911,silver spring,md,39.143978999999995,-77.207617
51043,20912,takoma park,md,38.97789,-77.00748
51045,20913,takoma park,md,38.833563,-76.87774300000001
51047,20914,silver spring,md,39.143978999999995,-77.207617
51049,20915,silver spring,md,39.143978999999995,-77.207617
51051,20916,silver spring,md,39.143978999999995,-77.207617
51053,20918,silver spring,md,39.143978999999995,-77.207617
51054,20993,silver spring,md,39.03,-76.98
51055,20997,silver spring,md,39.143978999999995,-77.207617
51056,20688,solomons,md,38.339176,-76.46568
51057,20868,spencerville,md,39.127028,-76.96372
51058,20897,suburb maryland fac,md,39.143978999999995,-77.207617
51060,20689,sunderland,md,38.67123,-76.59801
51061,20690,tall timbers,md,38.16902,-76.54496
51062,20746,suitland,md,38.84872,-76.92386
51067,20748,temple hills,md,38.822163,-76.93974
51073,20752,suitland,md,38.833563,-76.87774300000001
51074,20757,temple hills,md,38.833563,-76.87774300000001
51075,20762,andrews air force base,md,38.80531,-76.8746
51077,20779,tracys landing,md,38.759196,-76.57075999999999
51079,20772,upper marlboro,md,38.81595,-76.74969
51081,20773,upper marlboro,md,38.833563,-76.87774300000001
51083,20774,upper marlboro,md,38.81595,-76.74969
51090,20775,upper marlboro,md,38.833563,-76.87774300000001
51092,20792,upper marlboro,md,38.81595,-76.74969
51095,20692,valley lee,md,38.179764,-76.50185
51096,20601,waldorf,md,38.634306,-76.86008000000001
51097,20602,waldorf,md,38.598185,-76.90381
51099,20603,waldorf,md,38.631541999999996,-76.95723000000001
51101,20604,waldorf,md,38.509547999999995,-76.981651
51103,20880,washington grove,md,39.13983,-77.17526
51105,20693,welcome,md,38.451267,-77.08955
51106,20778,west river,md,38.8252,-76.5391
51107,20695,white plains,md,38.593202000000005,-76.97063
51108,21001,aberdeen,md,39.508177,-76.18066
51109,21005,aberdeen proving ground,md,39.46686,-76.13066
51111,21010,gunpowder,md,39.41483,-76.38774
51114,21009,abingdon,md,39.473898999999996,-76.2983
51115,21520,accident,md,39.6287,-79.31976
51116,21710,adamstown,md,39.291,-77.4552
51118,21810,allen,md,38.28734,-75.68798
51119,21401,annapolis,md,38.97845,-76.49218
51122,21403,annapolis,md,38.946462,-76.48358
51125,21404,annapolis,md,38.974203,-76.594942
51126,21405,annapolis,md,39.028009999999995,-76.54183
51129,21409,annapolis,md,39.02,-76.45
51130,21411,annapolis,md,38.974203,-76.594942
51131,21412,annapolis,md,38.974203,-76.594942
51132,21402,annapolis,md,38.988506,-76.47229
51134,21012,arnold,md,39.049377,-76.49892
51135,21013,baldwin,md,39.508739,-76.49191
51136,21092,long green,md,39.438964,-76.592139
51137,21201,baltimore,md,39.29038,-76.61219
51138,21202,baltimore,md,39.29038,-76.61219
51140,21203,baltimore,md,39.29038,-76.61219
51141,21204,towson,md,39.4015,-76.60191
51146,21205,baltimore,md,39.301157,-76.57478
51147,21206,baltimore,md,39.341107,-76.54085
51149,21207,gwynn oak,md,39.324406,-76.7176
51152,21208,pikesville,md,39.37427,-76.72247
51154,21209,baltimore,md,39.368974,-76.66904
51157,21210,baltimore,md,39.352496,-76.63452
51159,21211,baltimore,md,39.328957,-76.63361
51160,21212,baltimore,md,39.363456,-76.61142
51162,21213,baltimore,md,39.311474,-76.58283
51164,21214,baltimore,md,39.351857,-76.56399
51165,21215,baltimore,md,39.345456,-76.68038
51167,21216,baltimore,md,39.310006,-76.67029000000001
51168,21217,baltimore,md,39.306306,-76.63786
51170,21218,baltimore,md,39.325956,-76.60602
51171,21219,sparrows point,md,39.229258,-76.44898
51175,21220,middle river,md,39.337798,-76.41533000000001
51177,21221,essex,md,39.307737,-76.45170999999999
51179,21222,dundalk,md,39.2655,-76.4935
51181,21223,baltimore,md,39.286556,-76.64644
51183,21224,baltimore,md,39.284607,-76.55696
51185,21225,brooklyn,md,39.23039,-76.60219
51188,21226,curtis bay,md,39.211758,-76.56623
51199,21227,halethorpe,md,39.23983,-76.68025
51203,21228,catonsville,md,39.27205,-76.73192
51205,21229,baltimore,md,39.284856,-76.6878
51207,21230,baltimore,md,39.273107,-76.62613
51208,21231,baltimore,md,39.288607,-76.59116
51209,21233,baltimore,md,39.29038,-76.61219
51210,21234,parkville,md,39.37733,-76.53969
51212,21235,baltimore,md,39.29038,-76.61219
51213,21236,nottingham,md,39.389457,-76.48709000000001
51215,21237,rosedale,md,39.332240000000006,-76.50365
51217,21239,baltimore,md,39.36225,-76.58811999999999
51221,21240,baltimore,md,39.29038,-76.61219
51222,21241,baltimore,md,39.29038,-76.61219
51223,21244,windsor mill,md,39.33288,-76.75942
51225,21250,baltimore,md,39.258226,-76.713149
51226,21251,baltimore,md,39.438964,-76.592139
51227,21252,baltimore,md,39.388799,-76.613325
51229,21263,baltimore,md,39.29038,-76.61219
51230,21264,baltimore,md,39.29038,-76.61219
51231,21270,baltimore,md,39.29038,-76.61219
51232,21273,baltimore,md,39.29038,-76.61219
51233,21275,baltimore,md,39.29038,-76.61219
51234,21278,baltimore,md,39.29038,-76.61219
51235,21279,baltimore,md,39.29038,-76.61219
51236,21280,baltimore,md,39.29038,-76.61219
51237,21281,baltimore,md,39.29038,-76.61219
51238,21282,baltimore,md,39.438964,-76.592139
51239,21284,baltimore,md,39.438964,-76.592139
51241,21285,baltimore,md,39.438964,-76.592139
51242,21286,towson,md,39.4015,-76.60191
51245,21287,baltimore,md,39.297457,-76.592738
51246,21288,baltimore,md,39.29038,-76.61219
51247,21289,baltimore,md,39.29038,-76.61219
51248,21290,baltimore,md,39.293256,-76.623839
51249,21297,baltimore,md,39.29038,-76.61219
51250,21298,baltimore,md,39.29038,-76.61219
51251,21607,barclay,md,39.14428,-75.8641
51252,21521,barton,md,39.53065,-79.01753
51253,21014,bel air,md,39.53594,-76.34829
51254,21015,bel air,md,39.532212,-76.30754
51255,21017,belcamp,md,39.476017999999996,-76.24355
51256,21018,benson,md,39.50539,-76.38635
51257,21811,berlin,md,38.343166,-75.19082
51260,21609,bethlehem,md,38.740562,-75.958683
51261,21610,betterton,md,39.36595,-76.06217
51262,21711,big pool,md,39.654773,-78.01823
51263,21813,bishopville,md,38.44261,-75.19352
51264,21522,bittinger,md,39.60231,-79.22337
51265,21814,bivalve,md,38.30623,-75.8891
51266,21523,bloomington,md,39.48009,-79.07114
51267,21713,boonsboro,md,39.50621,-77.65249
51268,21020,boring,md,39.521276,-76.804699
51269,21612,bozman,md,38.747964,-76.27279
51270,21714,braddock heights,md,39.41871,-77.5036
51272,21022,brooklandville,md,39.397861,-76.67174200000001
51274,21715,brownsville,md,39.38205,-77.66027
51275,21716,brunswick,md,39.31427,-77.62777
51276,21758,knoxville,md,39.342991,-77.66014
